Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field
2725,zootechny,Noun,The science and technology of animal husbandry,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
2754,zootoxicology,Noun,The study of zootoxins.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3173,zygology,Noun,"The science of fastening things together. 1983, J. Keri Davies, Alistair B. Duncan, Willis Pickard, Access to higher education in Scotland: Robbins twenty years on:It is easy to forecast that there will be greater complexity and weight of business for all the professions from Architecture to Zygology. 1997, New Scientist, volume 155, number 2089-2097, page 52:Adhesion is only one branch of zygology, the science of joining things together other branches include welding, riveting and all forms of mechanical joining. 2001, Dr. Joe Schwarcz, The Genie in the Bottle:Quite the opposite they're very interested in finding out how these flies defy gravity and stick to the wall, because any insight into zygology can have very important practical applications. 2003, Michael Neale, Tribology in design, in Tribology Series, volume 41:The technologies which underlie this basic structure are therefore, stress analysis, for the strength and rigidity of the parts, zygology for the fixed joints, and tribology for the components which experience relative motion",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
3332,zymology,Noun,The science of or knowledge concerning fermentation.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
3361,zymotechnics,Noun,The science or technology of fermentation.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
3383,zythology,Noun,the study of beer and beer-brewing Synonym: beer lore,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
1855,occultism,Noun,The study of the supernatural,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
2846,oculesics,Noun,The study of eye contact as a form of body language.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3162,odonatology,Noun,The study of dragonflies and often damselflies.,entomology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3223,odontology,Noun,The study of the structure and development of teeth,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3440,oenology,Noun,"The scientific study of wines and winemaking. Even though I can't drink wine, I can still study oenology and enjoy knowing about the great wines of the world.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
4603,oikology,Noun,"The science of houses and homes, considered especially in respect of their sanitary conditions.",dated,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
5469,olfactics,Noun,The study of smells and how they are perceived.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5488,olfactometry,Noun,The study and measurement of smells.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5621,oligochaetology,Noun,The scientific study of earthworms.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5701,oligodynamics,Noun,The study and use of oligodynamic materials,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
6990,oncodiabetology,Noun,The study of the relationship between cancer and diabetes,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7003,oncogenetics,Noun,The study of the genetic origin of cancers,"genetics, pathology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7009,oncogenics,Noun,The study of the formation of tumours,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7012,oncogenomics,Noun,The study of the relationship between the genome of an individual and cancer,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7591,oneirology,Noun,The study of dreams and their interpretation.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7927,onomatology,Noun,The study of the origins of names; onomastics.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
8157,onychology,Noun,the study of fingernails and toenails,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
8168,onychopathology,Noun,The study of diseases of the nails.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
8324,oology,Noun,"The study of birds' eggs. [from 19th c.] 2013, Simon Winder, Danubia: A Personal History of Habsburg Europe, London: Picador, ISBN; republished London: Picador, 2014, ISBN, page 425:Rudolf II's mania for [Bartholomeus] Spranger's porny Roman goddesses, Ferdinand II's devotion to big altarpieces, sudden gusts of oology, a bouquet of flowers made from precious stones given to Franz I by Maria Theresathese all now became part of public sensibility.",ornithology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9190,operational calculus,Noun,The study of calculus from the perspective of the theory of operators.,calculus,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9418,ophiology,Noun,"The study of snakes, a branch of herpetology.",zoology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10394,optofluidics,Noun,"The science of optical devices incorporating fluids, especially such microfluidic devices",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
10400,optogenetics,Noun,A science that combines optics and genetics to probe neural circuits,genetics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
10418,optomagnonics,Noun,"The study of optical magnons 2015, J. A. Haigh, S. Langenfeld, N. J. Lambert, J. J. Baumberg, A. J. Ramsay, A. Nunnenkamp, A. J. Ferguson, Magneto-optical coupling in whispering gallery mode resonators, in arXiv[1]:An understanding of the magneto-optical coupling in whispering gallery modes, where the propagation direction rotates with respect to the magnetization, is fundamental to the emerging field of cavity optomagnonics..",physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10444,optospintronics,Noun,"The (study of the) interaction of light with spin polarization (spintronics) 2016, I. Lorite, Y. Kumar, P. Esquinazi, S. Friedlnder, A. Pppl, T. Michalsky, J. Meijer, M. Grundmann, T. Meyer, I. Estrela-Lopis, Photo-enhanced magnetization in Fe-doped ZnO nanowires, in arXiv[1]:An emerging branch of electronics, the optospintronics, would be highly boosted if the control of magnetic order by light is implemented in magnetic semiconductors nanostructures being compatible with the actual technology.",physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
11060,orchidology,Noun,The study of orchids.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
11833,organology,Noun,The study of the organs of plants and animals.,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
11834,organology,Noun,"The study of musical instruments in relation to history, culture, and construction.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
